logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000131080.14	1.36350224690768	3.10803249467495	13.4993756260314	2.46333745901552e-32	5.43116642963743e-28	62.4734351796333
ENSG00000176871.8	-0.512842034703909	5.49610004458389	-11.4909498702689	2.67537723845233e-25	2.94933586766985e-21	46.7123845635841
ENSG00000151883.17	0.661009295805401	4.86763497631454	10.8269939284324	4.70502610175308e-23	3.45788051638173e-19	41.6448576579685
ENSG00000162734.12	-0.674224634955815	8.28852312177943	-10.7385100395927	9.28768664875188e-23	5.11937288079204e-19	40.9618163020784
ENSG00000128710.5	1.85137884052316	2.03851142178539	10.5493947972332	3.96606177941956e-22	1.74887460225285e-18	39.3264485584611
ENSG00000181234.9	-1.34263610225267	3.75715402454825	-10.4938974792526	6.09289990677269e-22	2.03338021199693e-18	39.1152274448315
ENSG00000163812.13	-0.40780476494758	6.49782451570842	-10.4775798880589	6.80936706683908e-22	2.03338021199693e-18	38.9601367401924
ENSG00000178163.7	-0.593698739802142	3.54392923507688	-10.4648247291366	7.50195231602494e-22	2.03338021199693e-18	38.9338835981979
ENSG00000228526.6	0.837211685664313	4.40131966604042	10.3874619287277	1.34852384777291e-21	2.97322537956971e-18	38.3592253163685
ENSG00000147889.17	1.98249200834535	0.944526989667957	10.4515016389951	8.30026392778135e-22	2.03338021199693e-18	38.2307496465038
ENSG00000186088.15	0.638310227682138	4.89706695067994	10.0084342081932	2.32114766816433e-20	4.65242398069882e-17	35.528695839047
ENSG00000103647.12	0.692313559040962	5.3866735848706	9.77891557817476	1.27032820015887e-19	2.06525910962627e-16	33.8293004283606
ENSG00000167930.15	-0.551416268254315	7.1978216479988	-9.73814824447244	1.71474486613786e-19	2.36291842553797e-16	33.5154315505278
ENSG00000163235.15	-1.3684508677823	3.28644927337628	-9.71090737443264	2.11564727167731e-19	2.71704722924162e-16	33.3733349486724
ENSG00000158856.17	-0.807570915801282	3.86346156526285	-9.70088805585793	2.25487470871113e-19	2.71704722924162e-16	33.2953776263627
ENSG00000182667.14	1.20394510136921	5.21680195862794	9.69438707012256	2.38819998328056e-19	2.71704722924162e-16	33.2367302127918
ENSG00000070759.16	-0.599910778090759	3.96319255603815	-9.68873774065966	2.46466548370975e-19	2.71704722924162e-16	33.2088801882252
ENSG00000175048.16	-0.549330173295895	4.2072077922546	-9.66074826257083	3.02579734457403e-19	3.17679904062705e-16	32.994107940161
ENSG00000072041.16	2.29031181644512	-0.479960326712266	9.77459574186963	1.31139457251305e-19	2.06525910962627e-16	32.5663814287214
ENSG00000244694.7	1.36891899288229	0.737624380010534	9.61660016990025	4.17924214782498e-19	4.18836049432932e-16	32.3935660606516
ENSG00000117016.9	-0.92133979545302	3.63508364432873	-9.52779186332946	8.02114152947918e-19	7.3687553517482e-16	32.0564571985558
ENSG00000160179.18	-0.843636608163113	4.11242073709047	-9.49908756129906	9.87853051164125e-19	8.37699387387178e-16	31.8242805136208
ENSG00000082781.11	-0.628730867562793	7.06045968686305	-9.50305060274518	9.5588843394367e-19	8.37699387387178e-16	31.8189257063927
ENSG00000132359.14	0.97521516113446	4.69776874876953	9.48925075761268	1.06299814610467e-18	8.68036412048735e-16	31.7882849326435
ENSG00000166451.13	-0.65348949441939	0.889673177917977	-9.46723976869603	1.23962558506824e-18	9.76116603556591e-16	31.6165818934626
ENSG00000022840.15	-0.302007683563286	7.68640634168414	-9.4571596142439	1.33360536515747e-18	1.01113161033109e-15	31.5002311952445
ENSG00000134575.9	-0.380390686602712	5.10186819533172	-9.45285987099589	1.37581405614717e-18	1.01113161033109e-15	31.4601661558104
ENSG00000128713.13	2.64206724852963	-2.50010412122058	9.90251415181056	5.0975788675772e-20	9.36595157269517e-17	31.4360771175947
