logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000204519.10	-0.549925338422826	2.20562901373228	-4.8730670401158	1.08869198745681e-05	0.112712543037947	3.03224581131362
ENSG00000198890.7	-0.640322863802743	3.17788649016942	-4.763560449801	1.58859628348886e-05	0.112712543037947	2.85962702538421
ENSG00000168209.4	1.10156045716349	5.54249427876178	4.72816488782324	1.80203059301758e-05	0.112712543037947	2.80712239620302
ENSG00000102606.17	0.346790245906072	6.29125288664787	4.66183436555794	2.25109932170854e-05	0.112712543037947	2.60334171923686
ENSG00000269343.6	-0.735114835667698	3.08144675970099	-4.19784769562808	0.000106643528409927	0.206392077733869	1.17558939815868
ENSG00000013441.15	0.539440233044997	7.1750836977887	4.19396806596019	0.000108011097353719	0.206392077733869	1.16955003949286
ENSG00000185085.2	-0.463246184072325	4.19188531041732	-4.16144784035717	0.000120163750007134	0.206392077733869	1.08279409228634
ENSG00000166183.15	-1.06022056335619	0.835811704460098	-4.20643085008372	0.00010367743741591	0.206392077733869	0.940984660916833
ENSG00000069329.16	-0.368225986857858	6.14457602752095	-4.10686311170258	0.000143603013859515	0.206392077733869	0.907401886254215
ENSG00000125630.15	-0.591112183609484	3.57207337134235	-4.06638967292607	0.000163784211431223	0.207322025389397	0.807086994747028
ENSG00000137168.7	-0.534051810105509	3.52907601433968	-4.05041773992314	0.00017248172220609	0.207322025389397	0.760713918491978
ENSG00000121904.17	0.81303496207774	0.168317212543969	4.27336382704432	8.3140735830019e-05	0.206392077733869	0.75571933193022
ENSG00000137642.12	-0.650376612110514	4.69748645097997	-4.01921480078791	0.000190780612536077	0.207322025389397	0.656866857873335
ENSG00000186603.5	-1.9426070275964	0.365940426929743	-4.10636318892331	0.000144272472951576	0.206392077733869	0.624824758238403
ENSG00000101811.13	-0.445108197428211	2.70611549738763	-4.00976952924228	0.000196680571320079	0.207322025389397	0.61773281465963
ENSG00000174173.6	-0.508130514828994	3.57048438328506	-3.94606008192368	0.00024133934769045	0.221004146423143	0.462592759344503
ENSG00000170468.7	-0.55664550093435	2.65701384123797	-3.95113896003443	0.000237446897114674	0.221004146423143	0.45514244665775
ENSG00000112319.17	1.31134021834784	0.517175999667791	4.11630510237839	0.000139253751934816	0.206392077733869	0.424349896313099
ENSG00000172409.5	-0.691389172300016	2.81510416386634	-3.92462699400608	0.000258454760844508	0.221004146423143	0.391157124271614
ENSG00000147889.17	1.88497998196537	0.377510868833137	4.13497706313301	0.000131033282208989	0.206392077733869	0.310620324998581
ENSG00000118246.13	-0.392789322751967	4.43594213901363	-3.89484263781073	0.000284194818949725	0.221004146423143	0.302601536555907
ENSG00000242516.1	1.2311642655175	-0.713399565877641	4.25266773979753	8.90269474091234e-05	0.206392077733869	0.227358995885551
ENSG00000198841.3	-0.540637882657202	2.43664308770784	-3.82764004040219	0.000351664728124519	0.221004146423143	0.106303570653949
ENSG00000197128.11	-0.58818049866916	1.59551864813028	-3.85148072151291	0.000326131177747948	0.221004146423143	0.102337748561146
ENSG00000177738.3	0.677399491206319	-0.183892078106693	4.04029775398708	0.000178222106411533	0.207322025389397	0.100628314911032
ENSG00000102878.16	0.661629992145102	4.91816439438207	3.81548817379696	0.000365409116639804	0.221004146423143	0.0745699009098351
ENSG00000215251.3	-0.355620096249215	3.70968506265085	-3.77362061903845	0.000416831359843691	0.221004146423143	-0.0232685851449732
ENSG00000165660.7	-0.271411605806465	3.7024355661713	-3.76851676706386	0.000423556265964825	0.221004146423143	-0.0368232228103871
ENSG00000168806.7	-0.497386980388325	2.95395875502725	-3.76483792710119	0.00042846807524884	0.221004146423143	-0.0452794080064685
ENSG00000170949.17	0.373625253885698	5.13314298878726	3.7691773661419	0.000422680014519681	0.221004146423143	-0.0649601341238313
ENSG00000124562.9	-0.266041202957567	5.09998649604792	-3.76997946640804	0.000421618410056535	0.221004146423143	-0.0668583617537539
ENSG00000067533.5	-0.399986079766096	3.756150306364	-3.75443696024566	0.000442652773671102	0.221004146423143	-0.0779949825464055
ENSG00000198824.5	-0.503091099814932	4.0959669826665	-3.75371924576736	0.000443648042579558	0.221004146423143	-0.0897769607759535
ENSG00000090238.11	0.479593176407532	6.05921697931201	3.75913826884251	0.000436186208187467	0.221004146423143	-0.103278852837417
ENSG00000166189.7	-0.671486733201429	3.62761016874164	-3.74482125260444	0.000456166933748602	0.221004146423143	-0.103607389002799
ENSG00000011243.17	0.273961921130313	5.9162134080283	3.75026133812167	0.000448473388550719	0.221004146423143	-0.128586253281537
ENSG00000112578.9	-0.503387212771207	2.94675749764306	-3.72970917810884	0.000478209589471009	0.221004146423143	-0.140784576387811
ENSG00000158457.5	0.624095677728397	3.07579716613275	3.73217146789924	0.000474549643054345	0.221004146423143	-0.14113321980875
ENSG00000140750.16	0.251861024364986	5.68299105883279	3.72985112578459	0.000477997864696882	0.221004146423143	-0.185201886044386
ENSG00000128050.8	-0.430315277585202	4.90950185114077	-3.72483845769174	0.000485529380997518	0.221004146423143	-0.191723773458972
ENSG00000165055.15	-0.259331495749525	3.87757733359942	-3.68810201772758	0.000544305747857518	0.235735123862715	-0.263400476575709
ENSG00000161381.13	0.823304661914999	4.07882903424709	3.67371386676902	0.000569446427052805	0.237601521687783	-0.296855626140213
ENSG00000126067.11	-0.25666871370596	5.52475080828123	-3.68287547130526	0.000553203056797863	0.235735123862715	-0.31768869891286
ENSG00000124207.16	-0.306736086810406	5.5072101599587	-3.65524859937428	0.000602596799910524	0.23922055309722	-0.394958756136718
ENSG00000132603.13	-0.43436686927268	3.37646802216181	-3.63305072154039	0.000645317052013096	0.243198066150338	-0.403085860289607
ENSG00000099783.11	-0.239336499751776	7.26135964656664	-3.64816741857539	0.00061592156987665	0.23922055309722	-0.407996903501519
ENSG00000119681.11	1.23766826187026	5.10247500965236	3.62882801697867	0.000655716775120743	0.243198066150338	-0.445355545817667
ENSG00000164002.11	-0.488298653840178	1.30238394544634	-3.64545292789491	0.000621103892603128	0.23922055309722	-0.454712161159327
ENSG00000087995.15	-0.299957368778934	2.99790464819643	-3.60946541373086	0.000693877750061097	0.243543456732454	-0.463152726478912
ENSG00000124217.4	-0.543688945407792	2.52057650273034	-3.59615523058227	0.000722805400586533	0.243543456732454	-0.503698263565866
ENSG00000258168.5	1.03363889248267	0.571473931783139	3.70306374904449	0.000519587948557921	0.231251276304845	-0.508495511027597
ENSG00000139636.15	0.393661142561063	5.00684809220759	3.5930988393629	0.000729608917712565	0.243543456732454	-0.553478010997643
ENSG00000007933.12	1.14357429791456	1.47848033920926	3.62119383473332	0.000669308364543516	0.243543456732454	-0.56189576565454
ENSG00000010072.15	-0.338683591094751	2.67081432771045	-3.56919643849342	0.000784966967275486	0.253002963737939	-0.57232479035701
ENSG00000163002.12	-0.373968096434066	2.8133282997297	-3.56475639846523	0.00079568255717334	0.253002963737939	-0.58200876134131
ENSG00000114491.13	-0.495313966460705	4.03455892280069	-3.55971857734879	0.000808009986996968	0.253002963737939	-0.62257219864065
ENSG00000152154.10	0.777692240984364	2.99218835035249	3.54218382339219	0.000852354490029264	0.25414115651122	-0.644518217300178
ENSG00000179335.18	0.275294881687833	5.97442528062065	3.55768053590521	0.000813048656021216	0.253002963737939	-0.666711655318632
ENSG00000198492.15	-0.287336401252371	5.53114807453115	-3.55359649221425	0.000823236108204807	0.253002963737939	-0.676816221731941
ENSG00000139112.10	0.500196335885203	7.43144997061712	3.53815290825871	0.0008628719114621	0.25414115651122	-0.712535521575015
ENSG00000130935.9	-0.344728712122312	4.54619041731386	-3.52330863559597	0.000902681057423233	0.254933282036968	-0.738992565017232
ENSG00000170191.4	-0.358658850494492	2.09232082382136	-3.50769056374576	0.000946453550972428	0.254933282036968	-0.748120331357793
ENSG00000187566.5	-0.774578417930777	-0.289196516094151	-3.59735767148497	0.000720145428824582	0.243543456732454	-0.780028035842165
ENSG00000162377.5	-0.517617194685132	3.31949873679379	-3.48662110360725	0.00100871902704385	0.254933282036968	-0.793606868116865
ENSG00000085872.14	-0.242309165837571	4.908423261511	-3.49850705679974	0.000973128951624044	0.254933282036968	-0.816591532532974
ENSG00000183665.5	-0.340559952299829	2.90962936149058	-3.47459730131673	0.00104598129308626	0.254933282036968	-0.816845237291567
ENSG00000116039.11	1.47798082234694	-1.44491147703652	3.91111410407987	0.000269841172203324	0.221004146423143	-0.820482970592507
ENSG00000088448.14	0.356602894819331	6.7111537860597	3.4968443986589	0.000978034460105611	0.254933282036968	-0.830698094081051
ENSG00000227398.3	0.53449427205465	0.495684080201123	3.54943479996213	0.000833742540778108	0.253002963737939	-0.832383252412614
ENSG00000205155.7	-0.284877116314455	4.24392312851705	-3.47884307944626	0.00103267620623681	0.254933282036968	-0.846704147802815
ENSG00000115364.13	-0.323561045922464	3.9493051602501	-3.47187196270572	0.00105460758277154	0.254933282036968	-0.853388430207535
ENSG00000146067.15	0.321471361200934	6.715018803301	3.48062902598212	0.00102712783588985	0.254933282036968	-0.874663345367981
ENSG00000163395.16	1.84202991776853	0.230993518576143	3.61340106248124	0.000686131890130484	0.243543456732454	-0.897429481366165
ENSG00000048828.16	-0.271163907052148	7.06652030698619	-3.46984375774904	0.00106107120496021	0.254933282036968	-0.899198655481163
ENSG00000174840.8	-0.359744750945411	4.49702264697394	-3.46055426818947	0.00109116051441153	0.254933282036968	-0.906945712984858
ENSG00000272512.1	1.0626516192249	0.651710581548754	3.51827558418222	0.00091657184380953	0.254933282036968	-0.916695712083122
ENSG00000167447.12	-0.539956404813753	3.27991575950351	-3.43494619154485	0.00117836788100159	0.254933282036968	-0.928169646816055
ENSG00000105711.11	0.704755088256338	3.15483100118985	3.43047244621644	0.00119426763696027	0.254933282036968	-0.929971678116221
ENSG00000232807.2	0.408930939709452	1.40485346572486	3.45565381234752	0.00110735886239303	0.254933282036968	-0.937610234436598
ENSG00000151576.10	-0.348251054597792	3.6479871278038	-3.43444239995284	0.00118014825635748	0.254933282036968	-0.940350538975108
ENSG00000112365.4	-0.351082603653742	3.1391340613731	-3.427813057105	0.00120381557624142	0.254933282036968	-0.941327102252171
ENSG00000168453.14	-0.751539972296665	4.08942248151945	-3.4401154035713	0.00116136651480503	0.254933282036968	-0.949605793518524
ENSG00000151364.16	-0.837217763543787	1.87579202453378	-3.42074176074243	0.00122955770195813	0.254933282036968	-0.968408979928507
ENSG00000269028.3	1.01878007255533	0.943922772246054	3.46965620117104	0.00106167082430941	0.254933282036968	-0.979929848266688
ENSG00000111358.13	-0.28197802856397	3.69200914302503	-3.412517368112	0.00126015552834331	0.254933282036968	-0.999002583272136
ENSG00000079785.14	-0.319076896603476	6.1664326369056	-3.43135627595514	0.00119111041485146	0.254933282036968	-1.00980570228171
ENSG00000164163.10	-0.346225301402744	4.86258702231197	-3.42231647530757	0.00122378027871649	0.254933282036968	-1.02169082678672
ENSG00000224982.3	1.08414232852685	-0.77073860205522	3.64888548227093	0.000614557630595946	0.23922055309722	-1.02322765229932
ENSG00000116455.13	-0.428201703722399	4.3187852585623	-3.41439658872952	0.00125310100834795	0.254933282036968	-1.02398914423057
ENSG00000239789.5	-0.332419416074009	3.56662071449396	-3.40083827809765	0.00130485141624741	0.258507339299248	-1.02509564697274
ENSG00000196497.16	-0.433783429542222	4.72929139918051	-3.41430781827988	0.00125343340304392	0.254933282036968	-1.03976227498241
ENSG00000132434.9	-0.39115833697474	3.76282778628401	-3.39583664910727	0.00132444953730523	0.258507339299248	-1.04747820175715
ENSG00000117597.17	-0.394486087600285	3.73791683370838	-3.39290334408736	0.00133607292657152	0.258507339299248	-1.05425817099895
ENSG00000189320.8	1.58958545850756	0.170121308553792	3.53239476256549	0.000878111002416199	0.254881263136111	-1.05936469886397
ENSG00000165501.16	-0.382896834113857	1.88429350489254	-3.38481651873876	0.0013686210148194	0.258507339299248	-1.06184465998597
ENSG00000135763.9	-0.578726177660201	2.90708985050155	-3.37179861162892	0.00142260155024767	0.260841048745349	-1.08203496975739
ENSG00000247626.4	-0.737509359216422	2.45397112081441	-3.36552279189856	0.00144934092366238	0.260841048745349	-1.09471046106799
ENSG00000085662.13	0.24114981323858	5.65836274340083	3.39888919314453	0.00131245563443824	0.258507339299248	-1.09595786243397
ENSG00000104356.10	-0.595224318445502	2.21531740898634	-3.35543392169951	0.00149332800820973	0.260841048745349	-1.12266477110491
ENSG00000165810.16	0.660467715506627	5.23104914236814	3.38259476905566	0.0013785814121876	0.258507339299248	-1.12685664783904
ENSG00000197557.6	-0.553021823585699	2.02382588618976	-3.3551202691119	0.00149471560245199	0.260841048745349	-1.12754729600783
ENSG00000105643.9	0.366397125931081	5.47224404626952	3.38500198673823	0.00136786617780966	0.258507339299248	-1.12936457777721
ENSG00000117155.16	-0.332639068866125	3.144002047628	-3.35443776945376	0.00149773919541218	0.260841048745349	-1.12982011343261
ENSG00000247077.6	-0.332096316450756	4.47375881108168	-3.37568957372023	0.00140625906663251	0.26078293135663	-1.13198177879431
ENSG00000266412.5	-0.371347892768328	6.81338056339594	-3.38176903189859	0.0013810807521979	0.258507339299248	-1.13767461165187
ENSG00000128917.6	0.874138428004623	3.07600865560886	3.34727940122515	0.00152980330558572	0.264128453485093	-1.14045881363845
ENSG00000143799.12	-0.311302143796489	6.13788636825818	-3.36334924468738	0.00145871237832398	0.260841048745349	-1.19194032649737
ENSG00000139329.4	1.61882252124861	5.15856237294947	3.3450044074502	0.00154366686790886	0.264244102824604	-1.1999472488521
ENSG00000133997.11	-0.199020627814063	3.50347045776137	-3.33119635021538	0.00160423212042001	0.2677463408981	-1.20096157464081
ENSG00000164776.9	0.805438539716549	-0.00823145627409081	3.43605927686658	0.00117444334073574	0.254933282036968	-1.20747832866555
ENSG00000137203.10	0.995651100385364	-0.14857919270416	3.45770605507489	0.00110054756676721	0.254933282036968	-1.21603575979357
ENSG00000107815.7	-0.551964176751112	2.84496106283162	-3.3148323193783	0.0016834734639846	0.268736994927717	-1.2252146005855
ENSG00000149554.12	-0.456830513084507	1.91292094356835	-3.31083224081763	0.00170339953652389	0.268736994927717	-1.24027945278272
ENSG00000168040.4	-0.518156451068952	1.37299021661029	-3.31849557166566	0.00166541899975574	0.268736994927717	-1.24344051008485
ENSG00000118894.14	-0.423245076988468	2.06757529591418	-3.30733827450657	0.00172098689941895	0.268736994927717	-1.2447373737215
ENSG00000138834.12	0.266776238622436	6.82341685959694	3.33713012217393	0.00157638123843902	0.26755731731743	-1.25818283784905
ENSG00000113643.8	-0.267183555263332	5.30160591345648	-3.33349482428398	0.00159338909511966	0.2677463408981	-1.26758996074847
ENSG00000182810.6	-0.665090315141135	2.7766962715475	-3.29325684705248	0.00179362460716258	0.274219188032459	-1.27888079339334
ENSG00000179041.3	-0.566358044904096	3.75536116184883	-3.30537244630063	0.0017309575669048	0.268736994927717	-1.28556337232919
ENSG00000167536.13	-0.575794769170034	1.03062132403374	-3.30274908964476	0.00174434837929914	0.268736994927717	-1.29997476084618
ENSG00000215417.12	-1.14664299704811	0.164686255935778	-3.31964449446357	0.00165979436043388	0.268736994927717	-1.32244688604011
ENSG00000115514.11	-0.327229475404825	3.21637122963534	-3.27184299030153	0.00190966630889653	0.274462837863862	-1.34233450294924
ENSG00000106305.9	-0.469307195177728	2.46027972367543	-3.26473654219374	0.0019497193677233	0.274462837863862	-1.34506898703423
ENSG00000177679.15	0.635102203510597	1.95150516593482	3.27195474484332	0.00190904269691485	0.274462837863862	-1.34623100135533
ENSG00000108561.8	-0.35017989519683	5.33896616999541	-3.30275471506464	0.00174431955999968	0.268736994927717	-1.34942427104502
ENSG00000152464.14	-0.311320176712447	2.4903374130053	-3.2622317731732	0.00196402484234263	0.274462837863862	-1.35117665247748
ENSG00000151304.5	-0.40849522710703	2.28800116506042	-3.25610283853303	0.00199944825653935	0.274462837863862	-1.36645863745421
ENSG00000174109.4	-0.338882772948184	2.56197173616814	-3.25088605829032	0.00203007421318494	0.274462837863862	-1.37941623537809
ENSG00000211459.2	0.774144173815006	10.6880006153344	3.26758231389172	0.0019338187164792	0.274462837863862	-1.38540338593909
ENSG00000132773.11	-0.395432578606426	3.17699996271428	-3.25446954666937	0.00200898952821619	0.274462837863862	-1.38570920523763
ENSG00000181924.6	-0.263533930072923	4.45268540825116	-3.27584196879022	0.00188747061844186	0.274462837863862	-1.39186213880278
ENSG00000265625.1	2.0438848763521	-2.46263323686539	3.91836320568598	0.000263673993096863	0.221004146423143	-1.39529393919812
ENSG00000214455.4	0.75916075750892	0.479400240334868	3.30277659602144	0.00174420746707857	0.268736994927717	-1.40277200127209
ENSG00000169813.16	-0.306889470982652	6.96166394098964	-3.28058225746774	0.00186147622341785	0.274462837863862	-1.40360470324445
ENSG00000109534.16	-0.294517929031201	2.95926536741415	-3.24103678296754	0.00208910728545221	0.274462837863862	-1.41050522273856
ENSG00000143869.6	0.75546261234164	1.85657662751296	3.2418278222214	0.00208430687322684	0.274462837863862	-1.4218730851423
ENSG00000185515.14	-0.311641749644248	3.73526816798136	-3.24859702506967	0.00204365170296061	0.274462837863862	-1.42563244621743
ENSG00000075188.8	-0.379117564281517	2.73662065753141	-3.2301905141548	0.00215598906020978	0.274462837863862	-1.4328402090235
ENSG00000146223.14	-0.284505254635619	5.86581490409606	-3.26680681303869	0.00193796980414897	0.274462837863862	-1.44715612395556
ENSG00000144231.10	-0.287439479635185	3.78446241239233	-3.23885652618332	0.00210239221981085	0.274462837863862	-1.4527967257039
ENSG00000166133.17	-0.503371403487268	2.44343794744817	-3.21778905859808	0.00223493470631974	0.274462837863862	-1.45990387666979
ENSG00000181915.4	-0.303632587304331	3.63558819296112	-3.22851587578639	0.00216649375262985	0.274462837863862	-1.47129018680274
ENSG00000171103.10	-0.362502523001806	2.56783105048349	-3.21039514978211	0.00228329199069976	0.274462837863862	-1.47865791623602
ENSG00000166181.12	-0.212598064674521	5.92415156491127	-3.25169545679791	0.00202529365073882	0.274462837863862	-1.4866492953797
ENSG00000152705.7	0.570549518373237	-0.730888433838199	3.36819606085758	0.00143789316538753	0.260841048745349	-1.49020744756706
ENSG00000230333.6	1.0711744451765	-1.36774888626918	3.49987061446374	0.000969123416471666	0.254933282036968	-1.49076672302042
ENSG00000123505.15	-0.3490051886689	6.0544361327742	-3.24899410461304	0.0020412902802132	0.274462837863862	-1.49306402252947
ENSG00000163083.5	1.06660260150588	2.49066073285378	3.19972504605094	0.00235601307273523	0.274462837863862	-1.50711692586539
ENSG00000102760.12	0.634446427791401	4.28650214965297	3.21869686426124	0.00222906452585961	0.274462837863862	-1.51116400649496
ENSG00000213923.11	0.400932479702327	6.59768645691553	3.23911224964045	0.00210082990559798	0.274462837863862	-1.51719528777881
ENSG00000163468.14	-0.29994208597867	6.82558593276869	-3.23661926887759	0.00211610733194502	0.274462837863862	-1.51943346322488
